,prediction,label,filename,categorynames,prob_0,prob_1,prob_2
23,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_140600.png,eggplant,4.35622626e-17,1,1.17514009e-17]]
24,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_105722.png,tomato,1.52503488e-09,2.8188887e-11,1
25,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_140601.png,eggplant,4.50499767e-16,1,3.1915361e-17]]
26,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_140603.png,eggplant,4.85585142e-16,1,4.36351074e-17
27,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_132532.png,tomato,1.91709468e-10,1.03216082e-11,1]]
28,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_105720.png,tomato,1.28346123e-09,1.0652608e-10,1
29,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_140402.png,broccoli,1,1.34965072e-09,7.91398717e-12]]
30,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_133219.png,broccoli,1,5.03844254e-13,1.33220207e-14
31,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_140156.png,broccoli,1,1.25339697e-10,7.58798474e-14]]
32,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_140605.png,eggplant,1.76333479e-16,1,5.40419064e-17
33,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_140607.png,eggplant,1.11099766e-16,1,1.23918e-17]]
34,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_103806.png,tomato,4.9001107e-12,4.18299726e-12,1
35,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_110751.png,tomato,2.14045404e-09,1.65140768e-09,1]]
36,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_133453.png,broccoli,1,6.85498953e-14,1.67200307e-16
37,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_140832.png,eggplant,4.05041123e-16,1,1.89907665e-17]]
38,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_113727.png,tomato,1.1938857e-12,5.92967689e-12,1
39,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_140153.png,broccoli,1,7.32533478e-11,7.75969526e-14]]
40,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_103803.png,tomato,4.58508058e-12,3.87442942e-12,1
41,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_141237.png,eggplant,2.53155608e-09,1,4.70655795e-13]]
42,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_140400.png,broccoli,1,9.79883397e-10,7.42910247e-12
43,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_133500.png,broccoli,1,6.86506448e-14,1.12980709e-16]]
44,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_133215.png,broccoli,1,2.81053349e-12,5.74244631e-14
45,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_110748.png,tomato,1.05942988e-09,1.0111002e-09,1]]
46,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_103809.png,tomato,2.54809542e-12,5.62493108e-12,1
47,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_140152.png,broccoli,1,1.35917735e-10,6.61799242e-14]]
48,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_132535.png,tomato,2.07356951e-10,3.61557104e-11,1
49,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_113729.png,tomato,1.29661082e-12,1.02445864e-11,1]]
50,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_140200.png,broccoli,1,4.9030207e-11,4.40202108e-14
51,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_140359.png,broccoli,1,1.63094838e-09,9.08420214e-12]]
52,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_100332.png,tomato,6.89837236e-08,1.2024258e-08,0.999999881
53,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_140834.png,eggplant,1.34352861e-15,1,8.1867971e-17]]
54,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_103807.png,tomato,4.07441659e-12,5.34877741e-12,1
55,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_133455.png,broccoli,1,5.08369388e-14,5.73275207e-17]]
56,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_113724.png,tomato,1.12020495e-12,7.13530537e-12,1
57,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_133454.png,broccoli,1,4.02245308e-14,1.24131898e-16]]
58,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_093157.png,tomato,7.03971068e-18,3.01373412e-15,1
59,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_140839.png,eggplant,5.13269863e-15,1,1.34370739e-16]]
60,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_133213.png,broccoli,1,1.45069839e-12,3.99660468e-14
61,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_093155.png,tomato,4.73112652e-18,2.87788719e-15,1]]
62,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_093156.png,tomato,5.48878921e-18,7.93092566e-16,1
63,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_140558.png,eggplant,3.68729456e-16,1,2.69209851e-17]]
64,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_100329.png,tomato,1.69035829e-07,2.97994e-08,0.999999762
65,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_140356.png,broccoli,1,2.26984342e-09,7.4065077e-12]]
66,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_141038.png,eggplant,2.5885697e-18,1,1.10681664e-19
67,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_133457.png,broccoli,1,1.84369393e-14,5.11986484e-17]]
68,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_133451.png,broccoli,1,5.1860568e-14,1.29962634e-16
69,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_113725.png,tomato,1.17351929e-12,1.46331038e-11,1]]
70,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_133210.png,broccoli,1,4.16161165e-13,1.01198897e-14
71,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_103804.png,tomato,4.26555579e-12,5.91094361e-12,1]]
72,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_133216.png,broccoli,1,8.1259088e-13,3.4355636e-14
73,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_132533.png,tomato,1.12115942e-10,2.66701136e-12,1]]
74,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_141041.png,eggplant,2.23267e-18,1,1.30997233e-19
75,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_140836.png,eggplant,7.02399848e-16,1,1.62827493e-17]]
76,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_141235.png,eggplant,1.82243431e-09,1,3.91003907e-13
77,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_132536.png,tomato,2.50139326e-10,4.88119545e-11,1]]
78,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_141243.png,eggplant,5.24657118e-09,1,4.30937783e-13
79,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_140158.png,broccoli,1,9.14592568e-11,1.43834068e-13]]
80,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_140837.png,eggplant,1.03391827e-15,1,3.11529784e-17
81,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_140835.png,eggplant,1.03611738e-15,1,6.93160479e-17]]
82,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_113720.png,tomato,2.40786362e-12,2.56786623e-11,1
83,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_100333.png,tomato,7.08050791e-08,1.22613688e-08,0.999999881]]
84,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_141035.png,eggplant,3.1072258e-18,1,7.70924835e-20
85,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_141236.png,eggplant,4.20383861e-09,1,5.73086121e-13]]
86,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_140559.png,eggplant,5.38680132e-16,1,3.49856437e-17
87,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_100330.png,tomato,1.922579e-07,2.17927258e-08,0.999999762]]
88,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_132534.png,tomato,2.19691626e-10,3.58029622e-12,1
89,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_133218.png,broccoli,1,5.43832449e-13,1.72606053e-14]]
90,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_133459.png,broccoli,1,8.2468815e-14,5.26900385e-17
91,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_140404.png,broccoli,1,1.51221768e-09,7.87601e-12]]
92,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_141242.png,eggplant,1.13163567e-09,1,2.83918532e-13
93,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_100335.png,tomato,1.64907036e-07,3.105961e-08,0.999999762]]
94,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_141043.png,eggplant,1.71549525e-18,1,1.13437869e-19
95,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_140357.png,broccoli,1,7.73282105e-10,5.03057058e-12]]
96,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_141244.png,eggplant,1.56191771e-09,1,3.78931316e-13
97,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_133452.png,broccoli,1,1.44123239e-13,6.87215499e-17]]
98,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_105719.png,tomato,1.79565918e-09,8.57546256e-11,1
99,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_110747.png,tomato,2.50537657e-09,1.97197658e-09,1]]
100,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_133458.png,broccoli,1,3.24277755e-14,6.33583e-17
101,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_140401.png,broccoli,1,5.39159772e-10,5.27736535e-12]]
102,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_141039.png,eggplant,4.28605413e-18,1,1.25646693e-19
103,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_140159.png,broccoli,1,7.27723368e-11,4.98536589e-14]]
104,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_141239.png,eggplant,2.14438511e-09,1,4.59813611e-13
105,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_140602.png,eggplant,1.1304192e-16,1,1.82474339e-17]]
106,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_141036.png,eggplant,1.39655643e-18,1,1.0815444e-19
107,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_140403.png,broccoli,1,5.95592353e-10,4.80314399e-12]]
108,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_110745.png,tomato,3.48094598e-09,1.89674587e-09,1
109,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_113721.png,tomato,1.78553e-12,9.04128074e-12,1]]
110,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_140831.png,eggplant,1.82622167e-15,1,3.05462315e-17
111,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_141037.png,eggplant,1.36435625e-18,1,9.3051964e-20]]
112,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_141040.png,eggplant,3.34611598e-18,1,1.40536293e-19
113,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_140358.png,broccoli,1,1.21150945e-09,7.20947911e-12]]
114,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_133214.png,broccoli,1,1.33894903e-12,3.6258831e-14
115,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_140833.png,eggplant,1.77715898e-15,1,3.1797243e-17]]
116,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_105721.png,tomato,1.24051158e-09,1.9002791e-10,1
117,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_113723.png,tomato,2.10956252e-12,1.3783915e-11,1]]
118,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_140606.png,eggplant,6.2929344e-16,1,5.44447798e-17
119,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_113728.png,tomato,1.16794562e-12,6.72723205e-12,1]]
120,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_141244.png,eggplant,1.56191771e-09,1,3.78931316e-13
121,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_133452.png,broccoli,1,1.44123239e-13,6.87215499e-17]]
122,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_105719.png,tomato,1.79565918e-09,8.57546256e-11,1
123,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_110747.png,tomato,2.50537657e-09,1.97197658e-09,1]]
124,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_140401.png,broccoli,1,5.39159772e-10,5.27736535e-12
125,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_133458.png,broccoli,1,3.24277755e-14,6.33583e-17]]
126,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_140159.png,broccoli,1,7.27723368e-11,4.98536589e-14
127,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_141039.png,eggplant,4.28605413e-18,1,1.25646693e-19]]
128,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_140602.png,eggplant,1.1304192e-16,1,1.82474339e-17
129,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_141239.png,eggplant,2.14438511e-09,1,4.59813611e-13]]
130,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_140403.png,broccoli,1,5.95592353e-10,4.80314399e-12
131,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_141036.png,eggplant,1.39655643e-18,1,1.0815444e-19]]
132,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_110745.png,tomato,3.48094598e-09,1.89674587e-09,1
133,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_113721.png,tomato,1.78553e-12,9.04128074e-12,1]]
134,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_141037.png,eggplant,1.36435625e-18,1,9.3051964e-20
135,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_140831.png,eggplant,1.82622167e-15,1,3.05462315e-17]]
136,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_141040.png,eggplant,3.34611598e-18,1,1.40536293e-19
137,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_140358.png,broccoli,1,1.21150945e-09,7.20947911e-12]]
138,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_140833.png,eggplant,1.77715898e-15,1,3.1797243e-17
139,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_133214.png,broccoli,1,1.33894903e-12,3.6258831e-14]]
140,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_105721.png,tomato,1.24051158e-09,1.9002791e-10,1
141,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_113728.png,tomato,1.16794562e-12,6.72723205e-12,1]]
142,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_140606.png,eggplant,6.2929344e-16,1,5.44447798e-17
143,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_113723.png,tomato,2.10956252e-12,1.3783915e-11,1]]
144,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_140838.png,eggplant,2.98087369e-15,1,3.53524288e-17
145,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_110750.png,tomato,2.09244644e-09,2.5086091e-09,1]]
146,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_105723.png,tomato,1.2579745e-09,9.76856165e-11,1
147,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_133212.png,broccoli,1,2.06007737e-12,3.96092156e-14]]
148,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_113726.png,tomato,1.88488157e-12,1.37236316e-11,1
149,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_140840.png,eggplant,2.76115186e-15,1,8.7880105e-17]]
150,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_140154.png,broccoli,1,9.8370305e-11,6.60336586e-14
151,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_141238.png,eggplant,2.45298981e-09,1,4.70358778e-13]]
152,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_140157.png,broccoli,1,6.2796171e-11,5.60716533e-14
153,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_140355.png,broccoli,1,4.96758856e-10,4.51219661e-12]]
154,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_140604.png,eggplant,8.87364223e-17,1,9.98737127e-18
155,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_141044.png,eggplant,3.00580746e-18,1,1.23140349e-19]]
156,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_141042.png,eggplant,2.66192118e-18,1,1.80386107e-19
