,prediction,label,filename,categorynames,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
19,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/eggplant/76.png,eggplant,1.67231642e-15,1.78996965e-12,1,5.04574297e-16,1.42859617e-17,5.10732746e-15]]
20,3,3,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/green_pepper/536.png,green_pepper,7.23576959e-05,0.0808717608,2.41043736e-08,0.919017911,3.79692174e-05,1.02148663e-08
21,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/eggplant/25.png,eggplant,0.00292328792,0.00457868073,0.982005,9.42124245e-07,3.25986803e-05,0.0104595106]]
22,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/303.png,tomato,1.16299684e-13,2.12861484e-09,2.16651382e-18,1.21935276e-19,1.16617314e-13,1
23,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/eggplant/153.png,eggplant,2.93499891e-09,8.7031371e-10,1,6.94644559e-12,4.03197649e-11,2.5613861e-10]]
24,4,4,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/lettuce/171.png,lettuce,0.00798812,0.00369827636,0.000686349522,0.00219003973,0.985378385,5.88420917e-05
25,4,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/cucumber/41.png,cucumber,0.182204127,0.0432163142,8.71846805e-06,0.353709936,0.420513302,0.000347587775]]
26,3,3,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/green_pepper/356.png,green_pepper,0.000788849138,0.0317821652,4.40044658e-07,0.961119533,0.0063089123,1.09794946e-07
27,4,3,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/green_pepper/585.png,green_pepper,0.0684369281,0.124327168,0.00883151684,0.22961472,0.56824,0.000549735036]]
28,4,4,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/lettuce/38.png,lettuce,0.00446184818,0.000537596527,2.19972062e-05,0.00424076477,0.990728736,9.08878e-06
29,3,3,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/green_pepper/188.png,green_pepper,5.65717855e-08,6.07500851e-07,1.35440162e-12,0.999933362,6.59145444e-05,1.74885707e-14]]
30,4,4,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/lettuce/682.png,lettuce,0.000700965174,1.05051658e-05,1.37890794e-07,0.00032831094,0.99895978,2.0854614e-07
31,2,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/cucumber/263.png,cucumber,0.0584735461,0.00355097628,0.933783,0.000105181345,0.00407540193,1.19341958e-05]]
32,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/554.png,tomato,0,4.59673304e-28,0,0,0,1
33,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/eggplant/36.png,eggplant,1.11259897e-05,1.66130872e-06,0.999986053,1.1440178e-06,8.89149554e-09,4.93787622e-10]]
34,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/118.png,tomato,3.45422024e-31,2.16526416e-20,1.9208628e-38,1.71574087e-29,5.25750037e-24,1
35,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/cucumber/517.png,cucumber,0.00135954749,0.995245159,0.0001342654,0.00318863615,7.1337e-05,1.04854087e-06]]
36,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/eggplant/105.png,eggplant,0.000197541,0.000840966881,0.998202562,1.1664978e-05,1.85107128e-05,0.00072874449
37,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/102.png,tomato,1.56953114e-19,1.88432991e-10,1.43974152e-23,8.58279309e-26,6.58568646e-16,1]]
38,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/broccoli/396.png,broccoli,0.95484823,0.0152621698,4.89368249e-05,0.000881389715,0.0289479569,1.13743708e-05
39,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/broccoli/13.png,broccoli,1,5.05034643e-12,2.18323942e-18,1.08763009e-12,2.68512643e-08,1.92845584e-14]]
40,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/broccoli/53.png,broccoli,0.999974728,1.68864278e-06,2.79702411e-12,5.52277057e-10,2.36158685e-05,6.64998101e-09
41,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/454.png,tomato,1.81783652e-18,3.68823416e-10,7.53143586e-21,2.55385119e-16,1.64773653e-12,1]]
42,4,4,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/lettuce/6.png,lettuce,0.00117883377,2.12931496e-07,3.8788488e-09,4.11165711e-05,0.998779833,4.3053209e-08
43,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/56.png,tomato,1.04480111e-16,2.25165633e-12,4.06788791e-26,2.47387017e-24,9.21019242e-14,1]]
44,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/eggplant/643.png,eggplant,0.0270763766,0.309329867,0.39965111,0.263177663,0.000735874928,2.90389034e-05
45,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/cucumber/226.png,cucumber,8.78834e-05,0.955962718,0.0411416031,0.00273635797,7.13529e-05,1.21201438e-07]]
46,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/cucumber/373.png,cucumber,1.3164688e-06,0.902111173,4.11318808e-07,0.0978726819,1.44929227e-05,1.69347878e-08
47,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/412.png,tomato,0,7.49929965e-28,0,0,1.12762925e-37,1]]
48,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/eggplant/323.png,eggplant,1.95468037e-05,0.00013240613,0.999835253,1.55928017e-08,8.0261276e-07,1.1995533e-05
49,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/broccoli/509.png,broccoli,0.986672759,0.00160986662,2.08447364e-06,0.000612030213,0.0110982535,5.01432669e-06]]
50,3,3,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/green_pepper/657.png,green_pepper,6.99931113e-10,8.91621e-07,4.90929834e-13,0.999981642,1.75014247e-05,8.5984192e-10
51,4,4,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/lettuce/380.png,lettuce,0.000192307067,2.05394622e-06,4.03049967e-08,5.70991579e-05,0.999748528,1.02141868e-08]]
52,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/cucumber/529.png,cucumber,0.000108232853,0.949073613,1.19647905e-06,0.0484016836,0.00241524563,6.88746127e-08
53,4,4,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/lettuce/4.png,lettuce,0.000645199674,5.01319253e-09,4.00373623e-11,3.25528026e-06,0.999351561,1.77562931e-09]]
54,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/broccoli/582.png,broccoli,0.999964356,2.61323685e-10,1.13325554e-14,9.07102338e-10,3.56674755e-05,1.69751108e-13
55,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/cucumber/325.png,cucumber,4.47649945e-05,0.999834776,1.33707502e-07,0.000117486634,2.71820295e-06,1.20702257e-08]]
56,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/eggplant/774.png,eggplant,5.34411038e-06,0.000142703051,0.999845862,4.56125281e-06,1.43906254e-06,1.68132544e-07
57,3,3,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/green_pepper/73.png,green_pepper,2.5294189e-10,0.000328869704,2.17836545e-15,0.999671,7.50381801e-08,7.75257427e-17]]
58,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/374.png,tomato,1.86104945e-08,3.25862893e-05,6.80260709e-12,7.58266366e-12,3.96337839e-07,0.999967
59,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/eggplant/114.png,eggplant,2.62338845e-10,9.55706736e-10,1,1.5336632e-13,1.51544142e-11,9.91726562e-11]]
60,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/2.png,tomato,3.33048319e-30,1.50152744e-22,0,0,4.19645621e-26,1
61,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/157.png,tomato,2.20518095e-30,1.8672864e-20,0,0,1.694126e-25,1]]
62,3,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/cucumber/672.png,cucumber,4.63517097e-07,0.0803495795,1.84805424e-06,0.919647,1.12065356e-06,2.85148627e-10
63,4,4,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/lettuce/99.png,lettuce,0.0502445,1.1706944e-05,1.43726197e-07,0.00138991652,0.948335409,1.83662687e-05]]
64,3,3,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/green_pepper/172.png,green_pepper,0.00753112417,0.0925167277,1.27157182e-05,0.89205265,0.00788671896,5.40280887e-08
65,4,4,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/lettuce/229.png,lettuce,0.0129754553,0.000355310709,3.8566679e-05,0.00563384127,0.980927,6.97720607e-05]]
66,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/broccoli/139.png,broccoli,0.999999881,5.67496e-10,1.66779381e-14,1.56948732e-10,1.72002288e-07,2.50956317e-15
67,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/cucumber/127.png,cucumber,0.0109060192,0.892367303,0.00055238005,0.0657778,0.0303689875,2.74926515e-05]]
68,3,3,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/green_pepper/305.png,green_pepper,1.15899388e-08,6.16851103e-05,6.37277939e-11,0.999937177,1.10132351e-06,8.75556051e-12
69,4,4,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/lettuce/521.png,lettuce,0.075824514,0.000375139469,0.000245485513,0.00575342216,0.917771041,3.041339e-05]]
70,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/276.png,tomato,4.89107665e-25,6.82619344e-18,4.33991734e-34,1.11343813e-37,5.94772496e-22,1
71,3,3,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/green_pepper/612.png,green_pepper,1.01803916e-08,1.26175346e-05,2.64681343e-13,0.999982,5.36007428e-06,3.250015e-13]]
72,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/cucumber/322.png,cucumber,0.0446511135,0.843111157,0.00396191236,0.0975453928,0.0103459051,0.000384504645
73,4,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/broccoli/367.png,broccoli,0.237111703,0.0792364553,0.000924691616,0.257736564,0.423146635,0.00184385595]]
74,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/cucumber/79.png,cucumber,0.104460299,0.827792883,0.0568983033,0.00466586091,0.00482601626,0.00135664945
75,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/broccoli/430.png,broccoli,0.988607109,0.00185804965,3.85073832e-07,2.20418751e-05,0.00951157603,8.74085629e-07]]
76,0,4,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/lettuce/517.png,lettuce,0.787418664,0.0442234054,0.00261074468,0.156772941,0.00872734934,0.00024693564
77,3,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/cucumber/63.png,cucumber,0.000126537896,0.0028707271,4.86170734e-07,0.984968901,0.0120332679,3.26249916e-09]]
78,4,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/cucumber/95.png,cucumber,0.0335131064,0.03745443,0.000287950126,0.0139124645,0.914710641,0.000121478675
79,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/364.png,tomato,0,2.62064277e-25,0,0,3.00911693e-37,1]]
80,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/46.png,tomato,8.46926487e-05,0.00526355393,8.31901853e-05,5.41694226e-06,0.00185181433,0.992711425
81,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/broccoli/217.png,broccoli,1,8.78175921e-10,2.51922116e-12,1.12498834e-12,3.72308264e-08,4.14550122e-15]]
82,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/440.png,tomato,0,3.87502035e-27,0,0,1.19463829e-33,1
83,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/643.png,tomato,0,2.29789e-26,0,0,4.52071664e-38,1]]
84,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/cucumber/202.png,cucumber,0.0213274099,0.955591679,0.0130860014,0.00650987262,0.00194432773,0.00154082791
85,0,4,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/lettuce/664.png,lettuce,0.871636808,5.98538774e-09,3.25225827e-12,6.93432156e-08,0.128363058,1.86495863e-09]]
86,3,3,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/green_pepper/299.png,green_pepper,4.73716591e-06,0.0126042711,2.98705451e-08,0.986861765,0.000529323,3.82207668e-11
87,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/broccoli/489.png,broccoli,0.463693,0.121502712,0.000782361429,0.367049485,0.0469300933,4.22873381e-05]]
88,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/broccoli/395.png,broccoli,0.651893,0.0025533624,1.27319754e-05,0.104056478,0.241474912,9.43969e-06
89,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/broccoli/118.png,broccoli,1,9.12708579e-15,1.82255806e-18,2.67902324e-12,3.67645221e-08,6.44821169e-17]]
90,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/cucumber/2.png,cucumber,0.0102055576,0.982117712,0.00178346678,0.00419360027,0.00169150357,8.25112602e-06
91,4,4,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/lettuce/239.png,lettuce,0.00379468547,3.20068393e-05,2.29954258e-05,0.00209817127,0.994035184,1.69458399e-05]]
92,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/broccoli/227.png,broccoli,0.999980211,4.31758842e-08,4.49906215e-12,1.27700721e-08,1.97309637e-05,1.93457517e-09
93,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/44.png,tomato,0,4.50321353e-30,0,0,0,1]]
94,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/broccoli/366.png,broccoli,0.999933839,8.95664265e-10,5.75496525e-16,5.42816192e-09,6.6181783e-05,2.09851971e-12
95,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/387.png,tomato,1.58273564e-25,1.59685346e-18,5.0273131e-33,0,1.38488092e-24,1]]
96,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/broccoli/257.png,broccoli,0.987427235,3.37230261e-08,1.12646403e-09,2.05901614e-07,0.0125725083,4.94705318e-11
97,4,4,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/lettuce/253.png,lettuce,0.0305139348,4.78932725e-06,5.43404575e-08,2.56114872e-05,0.969453335,2.29630791e-06]]
98,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/557.png,tomato,2.11853867e-19,3.34148e-14,1.06235008e-27,2.81283436e-27,1.22037847e-16,1
99,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/cucumber/20.png,cucumber,0.00160687498,0.938462257,1.89743929e-07,0.0465577058,0.0133727789,2.48833487e-07]]
100,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/cucumber/581.png,cucumber,0.140736103,0.694815159,0.00131047226,0.0234889518,0.139275432,0.000373919727
101,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/cucumber/178.png,cucumber,0.000147888481,0.999465764,2.36980395e-05,0.000345404085,1.7029759e-05,2.50336967e-07]]
102,3,3,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/green_pepper/174.png,green_pepper,9.88641386e-06,3.20054496e-05,3.27655403e-10,0.986937881,0.0130202267,1.17711908e-11
103,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/190.png,tomato,4.64281946e-10,5.30853764e-11,6.89709088e-19,2.58572482e-18,1.00572959e-06,0.999999046]]
104,4,4,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/lettuce/228.png,lettuce,0.000212598432,6.1618266e-06,3.43917407e-07,0.00230841967,0.997471869,5.59972364e-07
105,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/eggplant/695.png,eggplant,9.63126396e-08,7.70242877e-07,0.999998212,1.85828986e-13,5.52066448e-11,9.61366823e-07]]
106,4,4,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/lettuce/258.png,lettuce,0.00104813604,0.000126683939,4.8858592e-06,0.000459134637,0.99835974,1.42220517e-06
107,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/eggplant/558.png,eggplant,1.79628664e-12,5.68626916e-11,1,2.68915554e-15,2.74615427e-13,8.75163115e-13]]
108,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/cucumber/23.png,cucumber,0.00123034941,0.98871547,0.000169370309,0.00943946466,0.000444834295,4.74935803e-07
109,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/281.png,tomato,5.55964e-09,3.8600424e-06,5.21328369e-13,1.06569545e-18,4.24961577e-08,0.999996185]]
110,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/cucumber/43.png,cucumber,0.0203747284,0.929475367,0.00018627508,0.0448030904,0.00515615148,4.30314412e-06
111,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/216.png,tomato,2.07664167e-28,3.63545802e-19,0,0,1.54259568e-25,1]]
112,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/eggplant/455.png,eggplant,1.79207293e-09,2.07491354e-07,0.999999762,5.68473102e-10,4.07420409e-09,3.36957242e-12
113,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/cucumber/296.png,cucumber,1.84721443e-06,0.997715831,1.09544551e-09,0.002281914,3.62424032e-07,2.02165e-09]]
114,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/eggplant/79.png,eggplant,1.97456029e-06,1.14431305e-05,0.999986172,1.71134207e-09,3.02438394e-07,8.30521287e-08
115,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/eggplant/481.png,eggplant,7.2636217e-09,2.53789469e-08,0.999999762,5.02151421e-14,8.06915507e-11,2.93858903e-07]]
116,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/787.png,tomato,0,1.48913525e-33,0,0,0,1
117,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/cucumber/16.png,cucumber,2.88138949e-06,0.999281704,2.11977524e-09,0.000713738322,1.66039354e-06,2.53632115e-10]]
118,4,4,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/lettuce/157.png,lettuce,3.36818557e-05,1.7148634e-06,2.98226297e-07,2.30404603e-05,0.999941111,6.81924206e-08
119,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/559.png,tomato,1.51515023e-25,8.49205796e-19,1.25678392e-33,0,1.11239801e-22,1]]
120,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/eggplant/337.png,eggplant,3.8804346e-12,5.66804825e-10,1,4.22504134e-14,5.73776324e-13,9.71479733e-13
121,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/broccoli/219.png,broccoli,0.999992847,7.57329644e-07,5.40231098e-12,6.16483362e-08,6.26915835e-06,2.37934152e-11]]
122,3,3,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/green_pepper/599.png,green_pepper,3.32873746e-08,0.000365431071,8.40881271e-12,0.999605834,2.87674e-05,6.79028285e-13
123,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/41.png,tomato,2.13789626e-31,1.99159257e-22,0,0,1.89305016e-26,1]]
124,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/cucumber/355.png,cucumber,0.0482773744,0.883129776,0.0335373245,0.00345262047,0.0106762135,0.0209266543
125,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/697.png,tomato,3.2963485e-06,0.000879553729,3.72666145e-05,2.51471955e-12,9.55118139e-06,0.999070346]]
126,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/cucumber/108.png,cucumber,0.0715809539,0.874604106,0.00184869708,0.0101917107,0.0417062864,6.82654281e-05
127,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/305.png,tomato,6.00694052e-37,2.74946596e-21,0,0,1.10778987e-31,1]]
128,3,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/cucumber/215.png,cucumber,1.33461726e-05,0.391769767,1.74097678e-08,0.607861042,0.000355838391,2.40682017e-08
129,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/518.png,tomato,0,1.15814295e-27,0,0,5.89606127e-37,1]]
130,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/cucumber/70.png,cucumber,0.0687910095,0.909247,0.00650947,0.00421800558,0.0106763346,0.000558258791
131,4,4,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/lettuce/562.png,lettuce,0.000152558408,2.08409077e-08,1.32518807e-09,3.89767729e-06,0.999843478,2.52480947e-09]]
132,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/eggplant/576.png,eggplant,2.92301952e-08,0.00280555058,0.996984184,0.000210186554,1.49885278e-08,6.64925962e-11
133,4,4,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/lettuce/7.png,lettuce,0.00083988,1.36593808e-05,7.08085372e-06,0.000287683884,0.998850584,1.12405871e-06]]
134,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/cucumber/391.png,cucumber,0.00480476627,0.9907493,0.000716411392,0.00334938639,0.000377983029,2.10280541e-06
135,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/broccoli/502.png,broccoli,0.999889493,1.37881916e-05,1.09291907e-11,2.45486945e-07,9.64859937e-05,1.96118052e-10]]
136,3,3,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/green_pepper/164.png,green_pepper,6.04026718e-10,2.90390949e-06,8.02788435e-15,0.999997139,4.41577122e-08,6.72576559e-15
